order_id,order_date,region,category,quantity,unit_price,discount
ORD-001578,2025-02-04,Incheon,Fashion,2,19952.0,0.05
ORD-001579,2025-02-26,Daegu,Home,7,25602.0,0
ORD-001580,2025-03-13,Incheon,Food,9,297217.0,0.05
ORD-001581,2025-04-01,Incheon,Fashion,9,258977.0,0
ORD-001582,2025-03-02,Seoul,Home,8,249797.0,0.1
ORD-001583,2025-02-18,Gwangju,Fashion,4,254885.0,0.1
ORD-001584,2025-04-02,Busan,Fashion,9,39668.0,0
ORD-001585,2025-04-18,,Beauty,9,197224.0,0
ORD-001586,2025-03-17,Daegu,Beauty,4,68226.0,0.05
ORD-001587,2025-04-14,Incheon,Fashion,7,253449.0,0
ORD-001588,2025-03-26,Incheon,Electronics,4,119138.0,0
ORD-001589,2025-02-21,Gwangju,Electronics,10,115774.0,0
ORD-001590,2025-02-03,Daegu,Fashion,7,239254.0,0
ORD-001591,2025-04-18,Seoul,Food,3,179419.0,0
ORD-001592,2025-01-08,Daegu,Beauty,3,6160.0,0.05
ORD-001593,2025-05-01,Gwangju,Food,3,283102.0,0.1
ORD-001594,2025-01-13,Daegu,Fashion,3,50232.0,0
ORD-001595,2025-04-14,Daegu,Home,8,23351.0,0
ORD-001596,2025-02-19,Incheon,Food,2,147282.0,0
ORD-001597,2025-03-19,Daegu,Beauty,10,72583.0,0
ORD-001598,2025-04-16,,Electronics,8,24033.0,0.05
ORD-001599,2025-03-14,Daegu,Fashion,7,64464.0,0.15
ORD-001600,2025-03-22,Gwangju,Fashion,1,33653.0,0.05
ORD-001601,2025-02-09,Incheon,Electronics,4,225080.0,0
ORD-001602,2025-03-06,Seoul,Fashion,4,201404.0,0
ORD-001603,2025-03-26,Busan,Fashion,7,,0.1
ORD-001604,2025-03-29,Daegu,Home,10,163763.0,0.15
ORD-001605,2025-04-07,Daegu,Fashion,2,49885.0,0
ORD-001606,2025-03-21,Seoul,Home,1,180545.0,0.1
ORD-001607,2025-04-18,Daegu,Electronics,9,238982.0,0
ORD-001608,2025-01-20,Daegu,Fashion,9,129619.0,0
ORD-001609,2025-01-19,Daegu,Fashion,9,259066.0,0
ORD-001610,2025-04-12,Daegu,Electronics,8,86838.0,0
ORD-001611,2025-01-18,,Food,3,126614.0,0.05
ORD-001612,2025-01-15,Daegu,Food,9,178700.0,0
ORD-001613,2025-03-28,Daegu,Electronics,5,58056.0,0.05
ORD-001614,2025-03-25,Seoul,Food,9,299179.0,0
ORD-001615,2025-04-20,Incheon,Beauty,4,209584.0,0
ORD-001616,2025-01-08,Daegu,Home,9,219141.0,0
ORD-001617,2025-02-05,,Fashion,4,17574.0,0
ORD-001618,2025-04-01,Seoul,Beauty,5,17902.0,0.15
ORD-001619,2025-03-31,Incheon,Electronics,9,46627.0,0.15
ORD-001620,2025-01-03,Gwangju,Fashion,4,202351.0,0.15
ORD-001621,2025-04-13,Daegu,Electronics,9,152232.0,0.15
ORD-001622,2025-03-10,Seoul,Electronics,9,290745.0,0
ORD-001623,2025-02-15,Daegu,Home,10,180027.0,0
ORD-001624,2025-02-02,Daegu,Electronics,5,8819.0,0
ORD-001625,2025-02-05,Incheon,Food,2,223281.0,0.1
ORD-001626,2025-03-12,,Electronics,3,251732.0,0
ORD-001627,2025-04-02,Daegu,Home,7,54218.0,0.05
ORD-001628,2025-03-01,Daegu,Food,4,168673.0,0
ORD-001629,2025-03-23,Gwangju,Home,2,,0.05
ORD-001630,2025-01-29,Busan,Food,8,150981.0,0
ORD-001631,2025-02-09,Incheon,Beauty,10,295921.0,0.05
ORD-001632,2025-02-02,Daegu,Electronics,1,253186.0,0
ORD-001633,2025-03-02,Busan,Home,2,,0.15
ORD-001634,2025-03-18,Incheon,Food,8,39643.0,0.15
ORD-001635,2025-04-17,Gwangju,Fashion,7,25844.0,0
ORD-001636,2025-02-22,Seoul,Food,4,-169821.0,0.05
ORD-001637,2025-04-04,Busan,Electronics,3,21739.0,0
ORD-001638,2025-04-13,Seoul,Fashion,7,247801.0,0
ORD-001639,2025-01-07,,Food,4,187695.0,0.1
ORD-001640,2025-02-18,Seoul,Fashion,3,76942.0,0.15
ORD-001641,2025-01-23,Gwangju,Fashion,7,56191.0,0
ORD-001642,2025-03-01,Daegu,Food,5,255585.0,0.1
ORD-001643,2025-04-22,Busan,Beauty,8,295410.0,0.15
ORD-001644,2025-04-13,Incheon,Beauty,7,297614.0,0
ORD-001645,2025-03-13,Daegu,Electronics,7,250663.0,0.1
ORD-001646,2025-03-06,Daegu,Fashion,8,217235.0,0
ORD-001647,2025-04-29,Busan,Electronics,5,160432.0,0.05
ORD-001648,2025-04-19,Daegu,Home,3,42448.0,0
ORD-001649,2025-03-30,Gwangju,Electronics,9,187503.0,0
ORD-001650,2025-04-04,,Food,5,,0.15
ORD-001651,2025-02-21,Seoul,Food,9,,0
ORD-001652,2025-03-26,Busan,Electronics,2,250982.0,0.15
ORD-001653,2025-02-27,Incheon,Home,2,140494.0,0
ORD-001654,2025-01-14,Gwangju,Electronics,10,285937.0,0.05
ORD-001655,2025-02-14,Gwangju,Food,4,,0
ORD-001656,2025-03-18,Busan,Food,1,124759.0,0
ORD-001657,2025-01-29,Busan,Fashion,2,204853.0,0.05
ORD-001658,2025-04-30,,Fashion,4,259118.0,0.05
ORD-001659,2025-01-26,Busan,Food,6,223082.0,0
ORD-001660,2025-01-26,Gwangju,Food,7,256169.0,0.05
ORD-001661,2025-04-18,Busan,Electronics,8,110738.0,0.05
ORD-001662,2025-02-12,Busan,Beauty,5,116453.0,0.1
ORD-001663,2025-04-30,Seoul,Fashion,5,200156.0,0
ORD-001664,2025-04-22,Incheon,Food,5,73163.0,0.05
ORD-001665,2025-04-26,Gwangju,Beauty,10,299200.0,0
ORD-001666,2025-01-18,Gwangju,Electronics,9,55681.0,0.05
ORD-001667,2025-03-08,Gwangju,Electronics,7,151893.0,0
ORD-001668,2025-04-29,Seoul,Home,7,245645.0,0.15
ORD-001669,2025-03-18,Incheon,Electronics,8,286389.0,0.05
ORD-001670,2025-04-20,Busan,Food,5,101050.0,0
ORD-001671,2025-01-24,Seoul,Food,9,175495.0,0.1
ORD-001672,2025-04-09,Busan,Home,3,191532.0,0.05
ORD-001673,2025-04-06,Daegu,Beauty,1,12165.0,0
ORD-001674,2025-01-27,Incheon,Beauty,10,,0
ORD-001675,2025-02-03,Incheon,Home,6,230421.0,0
ORD-001676,2025-02-20,Incheon,Home,2,112730.0,0
ORD-001677,2025-02-09,Daegu,Food,10,42448.0,0
ORD-001678,2025-01-01,Seoul,Electronics,4,65425.0,0
ORD-001679,2025-04-07,Daegu,Fashion,5,205378.0,0
ORD-001680,2025-01-03,Gwangju,Electronics,10,282309.0,0
ORD-001681,2025-04-06,Daegu,Fashion,1,150601.0,0.1
ORD-001682,2025-04-13,Seoul,Home,7,260034.0,0.1
ORD-001683,2025-02-04,Busan,Fashion,1,60670.0,0
ORD-001684,2025-04-11,Seoul,Beauty,4,170173.0,0.05
ORD-001685,2025-01-08,Daegu,Electronics,3,52078.0,0.05
ORD-001686,2025-04-04,Daegu,Food,6,147993.0,0
ORD-001687,2025-03-05,Daegu,Beauty,9,260531.0,0
ORD-001688,2025-04-26,Daegu,Home,7,228046.0,0
ORD-001689,2025-02-09,Seoul,Beauty,8,13181.0,0
ORD-001690,2025-04-22,Incheon,Electronics,6,54752.0,0.05
ORD-001691,2025-04-02,,Home,7,289204.0,0.05
ORD-001692,2025-01-18,Daegu,Beauty,4,173202.0,0.1
ORD-001693,2025-02-23,Seoul,Fashion,9,143596.0,0
ORD-001694,2025-04-29,,Home,6,38164.0,0.05
ORD-001695,2025-01-02,Busan,Beauty,9,140150.0,0.15
ORD-001696,2025-04-04,Seoul,Food,10,265949.0,0
ORD-001697,2025-01-01,Seoul,Home,5,65397.0,0.1
ORD-001698,2025-04-05,Seoul,Beauty,8,282575.0,0.05
ORD-001699,2025-04-04,Daegu,Home,6,170793.0,0.05
ORD-001700,2025-02-05,Seoul,Food,8,,0
ORD-001701,2025-04-24,Seoul,Food,10,211988.0,0
ORD-001702,2025-01-18,Daegu,Electronics,7,28335.0,0
ORD-001703,2025-03-28,Busan,Food,4,214628.0,0
ORD-001704,2025-03-11,Gwangju,Beauty,5,233990.0,0.15
ORD-001705,2025-02-14,Busan,Electronics,9,133476.0,0
ORD-001706,2025-01-18,Gwangju,Electronics,7,110603.0,0
ORD-001707,2025-01-03,Seoul,Electronics,1,208338.0,0.15
ORD-001708,2025-01-16,Daegu,Beauty,7,220810.0,0.15
ORD-001709,2025-04-16,Busan,Food,10,243751.0,0
ORD-001710,2025-04-22,Seoul,Food,5,147423.0,0.05
ORD-001711,2025-01-17,Seoul,Home,1,279951.0,0
ORD-001712,2025-01-14,Daegu,Food,3,66101.0,0.1
ORD-001713,2025-01-28,Gwangju,Beauty,6,102792.0,0.1
ORD-001714,2025-01-30,Gwangju,Food,7,51838.0,0
ORD-001715,2025-04-07,Daegu,Fashion,10,229382.0,0.1
ORD-001716,2025-02-01,Gwangju,Food,3,161364.0,0
ORD-001717,2025-02-21,Daegu,Electronics,8,85815.0,0.1
ORD-001718,2025-04-15,Incheon,Home,587,-44983.0,0
ORD-001719,2025-03-08,Daegu,Fashion,1,280020.0,0.1
ORD-001720,2025-01-12,Seoul,Home,3,273525.0,0
ORD-001721,2025-03-16,Daegu,Beauty,8,-71141.0,0.15
ORD-001722,2025-03-09,Seoul,Home,8,6571.0,0
ORD-001723,2025-02-27,Incheon,Food,3,280276.0,0
ORD-001724,2025-01-27,Incheon,Food,8,54453.0,0
ORD-001725,2025-04-30,Busan,Electronics,7,267930.0,0
ORD-001726,2025-02-26,Seoul,Food,2,277087.0,0
ORD-001727,2025-03-05,,Food,10,32945.0,0.05
ORD-001728,2025-02-24,Incheon,Fashion,3,164407.0,0.05
ORD-001729,2025-01-28,Incheon,Beauty,7,66634.0,0
ORD-001730,2025-04-27,,Fashion,3,60064.0,0.15
ORD-001731,2025-03-19,,Beauty,8,125694.0,0
ORD-001732,2025-03-05,,Food,3,167792.0,0
ORD-001733,2025-03-22,Incheon,Electronics,9,282065.0,0.05
ORD-001734,2025-02-25,Incheon,Fashion,3,216172.0,0
ORD-001735,2025-02-01,Gwangju,Food,4,222506.0,0.05
ORD-001736,2025-04-17,,Food,4,234978.0,0.15
ORD-001737,2025-04-12,Daegu,Fashion,2,189523.0,0
ORD-001738,2025-03-21,,Beauty,4,198460.0,0.05
ORD-001739,2025-03-23,Daegu,Fashion,10,236740.0,0.15
ORD-001740,2025-01-22,Incheon,Beauty,3,151978.0,0
ORD-001741,2025-04-25,Busan,Beauty,10,165363.0,0.15
ORD-001742,2025-02-27,,Food,1428,224004.0,0.1
ORD-001743,2025-01-04,Daegu,Home,5,288269.0,0.15
ORD-001744,2025-03-28,Seoul,Beauty,2,64134.0,0
ORD-001745,2025-04-03,Seoul,Beauty,2,84482.0,0
ORD-001746,2025-01-09,Incheon,Food,10,192173.0,0
ORD-001747,2025-04-11,Gwangju,Electronics,4,58305.0,0
ORD-001748,2025-03-20,Seoul,Beauty,4,90568.0,0
ORD-001749,2025-04-25,Incheon,Fashion,2,152462.0,0
ORD-001750,2025-03-20,Gwangju,Home,3,259208.0,0
ORD-001751,2025-04-13,Daegu,Fashion,4,293609.0,0
ORD-001752,2025-01-15,Gwangju,Beauty,1,19649.0,0
ORD-001753,2025-04-24,Gwangju,Food,8,74509.0,0
ORD-001754,2025-02-01,Daegu,Home,6,277898.0,0
ORD-001755,2025-04-23,Busan,Electronics,1,114080.0,0.15
ORD-001756,2025-03-17,Incheon,Fashion,7,87430.0,0.15
ORD-001757,2025-04-21,Seoul,Home,3,266106.0,0.1
ORD-001758,2025-03-07,Daegu,Food,6,236868.0,0
ORD-001759,2025-04-09,Busan,Food,9,257832.0,0.05
ORD-001760,2025-03-17,Incheon,Beauty,2,280127.0,0.1
ORD-001761,2025-02-26,Busan,Beauty,6,42651.0,0.05
ORD-001762,2025-04-30,Incheon,Fashion,2,112130.0,0
ORD-001763,2025-02-10,Daegu,Home,2,101146.0,0
ORD-001764,2025-04-29,Gwangju,Fashion,6,289866.0,0.05
ORD-001765,2025-04-03,Gwangju,Beauty,6,,0
ORD-001766,2025-01-06,Seoul,Beauty,4,234574.0,0
ORD-001767,2025-02-11,Daegu,Fashion,1,168334.0,0.1
ORD-001768,2025-04-21,Incheon,Home,9,293624.0,0.15
ORD-001769,2025-03-05,Daegu,Food,2,97751.0,0.1
ORD-001770,2025-03-16,Daegu,Electronics,2,130718.0,0.1
ORD-001771,2025-03-05,Daegu,Fashion,10,252956.0,0.05
ORD-001772,2025-02-15,Seoul,Electronics,9,76528.0,0
ORD-001773,2025-04-02,Daegu,Home,4,27876.0,0.1
ORD-001774,2025-01-06,Incheon,Fashion,9,212845.0,0.1
ORD-001775,2025-03-24,Incheon,Electronics,8,114203.0,0.1
ORD-001776,2025-03-09,Busan,Electronics,1,147025.0,0.1
ORD-001777,2025-01-10,Incheon,Home,9,113036.0,0.05
ORD-001778,2025-02-24,Incheon,Beauty,9,65247.0,0
ORD-001779,2025-01-21,Incheon,Food,5,139130.0,0
ORD-001780,2025-04-14,Incheon,Food,9,291492.0,0
ORD-001781,2025-02-11,Seoul,Beauty,7,274689.0,0.15
ORD-001782,2025-04-02,Incheon,Electronics,4,140262.0,0
ORD-001783,2025-03-16,Busan,Home,3,6804.0,0.15
ORD-001784,2025-03-29,Daegu,Electronics,5,132420.0,0.05
ORD-001785,2025-04-01,Gwangju,Home,3,264492.0,0
ORD-001786,2025-02-03,Gwangju,Food,6,182532.0,0
ORD-001787,2025-03-12,Busan,Fashion,6,282226.0,0.1
ORD-001788,2025-01-01,Seoul,Electronics,8,26368.0,0
ORD-001789,2025-01-05,Seoul,Food,3,253189.0,0.15
ORD-001790,2025-04-14,Incheon,Beauty,9,227377.0,0
ORD-001791,2025-03-14,Busan,Electronics,1550,152565.0,0
ORD-001792,2025-01-02,Gwangju,Home,1,270681.0,0.15
ORD-001793,2025-02-21,Seoul,Electronics,4,76915.0,0
ORD-001794,2025-01-02,Gwangju,Food,3,235443.0,0
ORD-001795,2025-02-23,Daegu,Food,9,251598.0,0.15
ORD-001796,2025-01-29,Daegu,Food,6,179852.0,0.05
ORD-001797,2025-01-01,Busan,Home,4,190103.0,0
ORD-001798,2025-02-14,Busan,Beauty,6,112595.0,0
ORD-001799,2025-04-29,Seoul,Beauty,2,165923.0,0.15
ORD-001800,2025-04-11,Daegu,Fashion,3,123160.0,0.15
ORD-001801,2025-02-09,Busan,Beauty,9,76669.0,0
ORD-001802,2025-03-09,Busan,Food,1,182167.0,0
ORD-001803,2025-02-04,Gwangju,Food,5,107212.0,0
ORD-001804,2025-02-05,Incheon,Food,10,29139.0,0.1
ORD-001805,2025-04-03,Gwangju,Food,10,,0
ORD-001806,2025-02-17,Daegu,Food,7,46950.0,0
ORD-001807,2025-01-06,Daegu,Electronics,8,88677.0,0.05
ORD-001808,2025-01-23,Incheon,Fashion,1,160500.0,0
ORD-001809,2025-02-28,Incheon,Food,1,53869.0,0.1
ORD-001810,2025-04-25,Busan,Fashion,1,143781.0,0
ORD-001811,2025-04-19,Incheon,Fashion,3,87744.0,0.15
ORD-001812,2025-01-29,Seoul,Beauty,5,297292.0,0
ORD-001813,2025-03-23,Incheon,Food,8,95123.0,0.1
ORD-001814,2025-01-13,Incheon,Electronics,2,180571.0,0.15
ORD-001815,2025-02-07,Seoul,Food,4,145597.0,0.15
ORD-001816,2025-04-28,,Beauty,5,266658.0,0
ORD-001817,2025-01-02,Daegu,Food,7,112764.0,0
ORD-001818,2025-02-27,Seoul,Fashion,5,72514.0,0
ORD-001819,2025-01-19,Daegu,Beauty,10,244933.0,0
ORD-001820,2025-02-05,Daegu,Electronics,7,266818.0,0
ORD-001821,2025-02-01,Incheon,Beauty,6,234959.0,0.1
ORD-001822,2025-04-16,Incheon,Home,6,230827.0,0
ORD-001823,2025-03-08,Busan,Home,6,103758.0,0
ORD-001824,2025-02-18,Busan,Fashion,6,57287.0,0.15
ORD-001825,2025-02-03,Gwangju,Food,5,248702.0,0.05
ORD-001826,2025-01-30,Incheon,Electronics,1,261400.0,0
ORD-001827,2025-03-22,Gwangju,Home,1,200677.0,0
ORD-001828,2025-01-13,Seoul,Beauty,10,126472.0,0.15
ORD-001829,2025-04-18,Daegu,Electronics,1,248062.0,0
ORD-001830,2025-03-11,Busan,Fashion,8,159696.0,0
ORD-001831,2025-03-22,Busan,Food,10,241174.0,0.15
ORD-001832,2025-02-28,Incheon,Beauty,1,161614.0,0.1
ORD-001833,2025-04-12,Busan,Home,8,93126.0,0
ORD-001834,2025-01-18,Busan,Home,1,287698.0,0.15
ORD-001835,2025-04-10,Incheon,Beauty,2,89251.0,0.05
ORD-001836,2025-02-02,Seoul,Food,4,159835.0,0.15
ORD-001837,2025-02-17,Incheon,Food,9,160698.0,0
ORD-001838,2025-01-24,Gwangju,Beauty,4,256234.0,0.15
ORD-001839,2025-03-10,Daegu,Food,2,176562.0,0
ORD-001840,2025-03-20,Busan,Home,6,131071.0,0.05
ORD-001841,2025-01-28,,Home,3,35545.0,0
ORD-001842,2025-04-11,Daegu,Electronics,10,48896.0,0
ORD-001843,2025-03-03,Daegu,Home,5,147613.0,0
ORD-001844,2025-04-15,Busan,Food,10,267148.0,0.1
ORD-001845,2025-01-04,Seoul,Home,4,103728.0,0.1
ORD-001846,2025-01-30,Gwangju,Food,5,218333.0,0.1
ORD-001847,2025-03-21,Gwangju,Home,4,166343.0,0.05
ORD-001848,2025-03-05,Daegu,Electronics,8,276165.0,0.1
ORD-001849,2025-03-08,Seoul,Electronics,2,252240.0,0.15
ORD-001850,2025-03-21,Busan,Fashion,5,17144.0,0.05
ORD-001851,2025-04-23,Incheon,Food,5,104888.0,0.05
ORD-001852,2025-04-07,Daegu,Home,7,191407.0,0
ORD-001853,2025-02-22,,Food,10,152908.0,0
ORD-001854,2025-01-26,Gwangju,Fashion,5,215861.0,0
ORD-001855,2025-01-20,Incheon,Beauty,8,193525.0,0
ORD-001856,2025-04-11,Gwangju,Beauty,6,80435.0,0
ORD-001857,2025-04-04,Incheon,Home,7,7764.0,0
ORD-001858,2025-04-20,Busan,Fashion,4,157813.0,0.15
ORD-001859,2025-04-28,,Fashion,9,175327.0,0
ORD-001860,2025-05-01,Incheon,Home,2,245297.0,0
ORD-001861,2025-04-18,Daegu,Home,1,156114.0,0
ORD-001862,2025-03-02,Gwangju,Fashion,9,23175.0,0
ORD-001863,2025-01-22,Busan,Home,10,188121.0,0
ORD-001864,2025-03-23,Seoul,Fashion,7,215809.0,0
ORD-001865,2025-03-19,Busan,Fashion,7,90897.0,0
ORD-001866,2025-04-22,Gwangju,Beauty,7,245134.0,0
ORD-001867,2025-03-22,Gwangju,Electronics,5,238000.0,0
ORD-001868,2025-02-14,Incheon,Beauty,9,25919.0,0
ORD-001869,2025-04-02,Incheon,Beauty,5,253858.0,0.1
ORD-001870,2025-02-27,Gwangju,Food,8,164395.0,0.1
ORD-001871,2025-03-17,Daegu,Home,8,,0.1
ORD-001872,2025-04-19,,Electronics,9,147621.0,0.05
ORD-001873,2025-03-29,Gwangju,Beauty,2,11040.0,0.05
ORD-001874,2025-03-08,Busan,Food,8,179481.0,0.05
ORD-001875,2025-03-08,Seoul,Beauty,2,120871.0,0.05
ORD-001876,2025-04-27,Seoul,Food,7,163441.0,0.1
ORD-001877,2025-01-24,Gwangju,Food,5,114361.0,0.1
ORD-001878,2025-01-04,Daegu,Fashion,1,164172.0,0.05
ORD-001879,2025-02-18,Incheon,Beauty,8,209011.0,0.15
ORD-001880,2025-01-08,Busan,Food,4,54420.0,0
ORD-001881,2025-04-07,,Fashion,8,234496.0,0
ORD-001882,2025-01-18,Daegu,Fashion,4,114612.0,0.15
ORD-001883,2025-03-17,Daegu,Home,1,67682.0,0
ORD-001884,2025-04-29,Gwangju,Home,9,100845.0,0.1
ORD-001885,2025-02-01,Incheon,Home,6,82468.0,0.1
ORD-001886,2025-02-14,Daegu,Home,7,21398.0,0
ORD-001887,2025-02-24,Seoul,Home,6,144963.0,0
ORD-001888,2025-02-10,Incheon,Food,3,153276.0,0.1
ORD-001889,2025-04-04,Daegu,Beauty,4,260108.0,0.15
ORD-001890,2025-02-15,Incheon,Beauty,1,153771.0,0.15
ORD-001891,2025-02-04,Gwangju,Food,9,260360.0,0
ORD-001892,2025-02-09,Gwangju,Fashion,7,166644.0,0
ORD-001893,2025-02-03,Seoul,Food,6,-268590.0,0.15
ORD-001894,2025-04-07,Daegu,Fashion,3,106371.0,0
ORD-001895,2025-02-27,Daegu,Electronics,3,153506.0,0
ORD-001896,2025-01-30,,Electronics,9,268378.0,0
ORD-001897,2025-01-21,Daegu,Home,8,37637.0,0
ORD-001898,2025-04-12,Busan,Home,2,50779.0,0
ORD-001899,2025-02-11,Incheon,Food,7,103528.0,0
ORD-001900,2025-01-21,Busan,Beauty,5,,0
ORD-001901,2025-04-15,Gwangju,Electronics,7,72051.0,0
ORD-001902,2025-02-27,Incheon,Beauty,3,142181.0,0
ORD-001903,2025-04-23,Daegu,Home,3,144808.0,0.1
ORD-001904,2025-02-10,Seoul,Home,10,194952.0,0
ORD-001905,2025-01-18,Busan,Electronics,5,285949.0,0
ORD-001906,2025-01-07,Daegu,Electronics,6,58828.0,0
ORD-001907,2025-04-05,Busan,Electronics,8,81589.0,0
ORD-001908,2025-04-20,Incheon,Home,4,200391.0,0
ORD-001909,2025-02-20,Gwangju,Fashion,5,53763.0,0
ORD-001910,2025-04-19,Gwangju,Beauty,3,229701.0,0
ORD-001911,2025-01-22,,Beauty,3,142087.0,0
ORD-001912,2025-03-30,Gwangju,Fashion,1,291179.0,0.1
ORD-001913,2025-03-30,,Home,9,230336.0,0
ORD-001914,2025-03-15,Busan,Beauty,8,113732.0,0.05
ORD-001915,2025-04-09,Incheon,Beauty,2,169912.0,0
ORD-001916,2025-01-05,Busan,Food,6,137566.0,0
ORD-001917,2025-04-06,Seoul,Food,8,174754.0,0
ORD-001918,2025-04-27,Busan,Fashion,5,34520.0,0.15
ORD-001919,2025-04-20,Incheon,Food,6,292791.0,0.05
ORD-001920,2025-01-29,Daegu,Fashion,4,54515.0,0
ORD-001921,2025-04-07,Incheon,Food,3,188764.0,0
ORD-001922,2025-03-25,Gwangju,Electronics,9,290191.0,0
ORD-001923,2025-04-02,,Food,4,71135.0,0.1
ORD-001924,2025-02-14,Busan,Electronics,7,92176.0,0.15
ORD-001925,2025-02-27,Seoul,Beauty,8,231028.0,0
ORD-001926,2025-02-13,Gwangju,Fashion,5,195676.0,0
ORD-001927,2025-03-31,Daegu,Electronics,7,255468.0,0
ORD-001928,2025-04-05,Gwangju,Beauty,1,167549.0,0
ORD-001929,2025-03-12,Seoul,Beauty,3,195827.0,0
ORD-001930,2025-01-31,Seoul,Electronics,8,231536.0,0.1
ORD-001931,2025-04-23,Gwangju,Home,7,103493.0,0.1
ORD-001932,2025-04-28,Seoul,Fashion,5,36199.0,0
ORD-001933,2025-03-06,Busan,Food,3,290268.0,0.05
ORD-001934,2025-01-17,Incheon,Fashion,4,97487.0,0
ORD-001935,2025-01-22,Busan,Electronics,5,91510.0,0.15
ORD-001936,2025-02-12,Incheon,Fashion,10,253008.0,0
ORD-001937,2025-02-11,Busan,Beauty,10,226844.0,0.15
ORD-001938,2025-04-25,Busan,Home,4,89111.0,0
ORD-001939,2025-02-13,,Fashion,9,55287.0,0
ORD-001940,2025-03-21,Gwangju,Electronics,3,173015.0,0
ORD-001941,2025-02-06,Incheon,Food,3,43607.0,0.15
ORD-001942,2025-03-13,Incheon,Food,7,62585.0,0
ORD-001943,2025-01-08,Daegu,Home,3,126277.0,0
ORD-001944,2025-01-11,Gwangju,Beauty,2,190372.0,0.05
ORD-001945,2025-01-03,Gwangju,Beauty,2,163130.0,0.15
ORD-001946,2025-03-04,Gwangju,Beauty,4,90356.0,0
ORD-001947,2025-03-07,,Electronics,5,23271.0,0
ORD-001948,2025-01-30,Seoul,Food,10,212050.0,0.1
ORD-001949,2025-01-18,Seoul,Beauty,1,216695.0,0.05
ORD-001950,2025-01-24,Incheon,Fashion,5,279594.0,0
ORD-001951,2025-04-06,Incheon,Food,4,91017.0,0.15
ORD-001952,2025-01-25,Daegu,Electronics,766,14274.0,0
ORD-001953,2025-04-15,Gwangju,Electronics,5,207846.0,0
ORD-001954,2025-01-13,Seoul,Home,8,218873.0,0.05
ORD-001955,2025-01-06,Seoul,Home,5,,0
ORD-001956,2025-01-08,Gwangju,Fashion,5,22343.0,0.15
ORD-001957,2025-04-11,Incheon,Beauty,7,121375.0,0.15
ORD-001958,2025-03-04,Daegu,Fashion,6,86792.0,0.05
ORD-001959,2025-01-06,Gwangju,Home,3,263877.0,0.1
ORD-001960,2025-01-01,Seoul,Fashion,7,84994.0,0.15
ORD-001961,2025-04-16,Daegu,Food,4,50731.0,0.1
ORD-001962,2025-01-31,Incheon,Home,10,199470.0,0.05
ORD-001963,2025-04-12,Busan,Beauty,6,108531.0,0.15
ORD-001964,2025-02-03,Daegu,Fashion,2,227699.0,0
ORD-001965,2025-01-26,Gwangju,Food,5,,0
ORD-001966,2025-04-21,Gwangju,Beauty,7,294320.0,0.1
ORD-001967,2025-01-20,,Beauty,2,249092.0,0.15
ORD-001968,2025-01-22,Daegu,Home,9,21112.0,0
ORD-001969,2025-02-15,Busan,Home,8,233641.0,0
ORD-001970,2025-03-28,Daegu,Home,9,67023.0,0.15
ORD-001971,2025-02-08,Gwangju,Fashion,8,90867.0,0.15
ORD-001972,2025-04-25,Daegu,Food,8,,0
ORD-001973,2025-03-14,Gwangju,Electronics,9,171769.0,0.1
ORD-001974,2025-01-31,Incheon,Electronics,6,231801.0,0.1
ORD-001975,2025-04-03,Busan,Electronics,7,100855.0,0
ORD-001976,2025-02-07,Busan,Beauty,1,209995.0,0.15
ORD-001977,2025-01-27,Busan,Electronics,6,,0.1
ORD-001978,2025-01-13,Gwangju,Fashion,9,280633.0,0
ORD-001979,2025-02-15,Busan,Food,5,185305.0,0.05
ORD-001980,2025-04-01,Busan,Beauty,3,23689.0,0
ORD-001981,2025-01-16,Seoul,Home,6,166071.0,0.1
ORD-001982,2025-02-16,Incheon,Home,7,6389.0,0
ORD-001983,2025-03-11,Gwangju,Fashion,5,145605.0,0.05
ORD-001984,2025-01-07,Seoul,Fashion,4,95861.0,0
ORD-001985,2025-01-14,Gwangju,Beauty,1,192244.0,0
ORD-001986,2025-03-17,Busan,Electronics,8,91945.0,0
ORD-001987,2025-03-26,Gwangju,Electronics,4,258838.0,0
ORD-001988,2025-02-05,Busan,Fashion,3,55093.0,0
ORD-001989,2025-01-21,Seoul,Food,2,210681.0,0
ORD-001990,2025-03-14,Gwangju,Beauty,1,183901.0,0
ORD-001991,2025-02-16,Daegu,Home,7,171361.0,0
ORD-001992,2025-01-16,Gwangju,Fashion,6,237981.0,0
ORD-001993,2025-03-27,Daegu,Fashion,9,250309.0,0.15
ORD-001994,2025-04-10,,Electronics,1,282458.0,0
ORD-001995,2025-01-09,Seoul,Beauty,6,146007.0,0
ORD-001996,2025-01-14,Gwangju,Food,1,21061.0,0
ORD-001997,2025-04-05,Busan,Electronics,7,278926.0,0
ORD-001998,2025-02-02,Gwangju,Beauty,1,28003.0,0.05
ORD-001999,2025-01-20,Daegu,Beauty,5,278483.0,0
ORD-002000,2025-03-02,Busan,Home,1,146545.0,0
ORD-002001,2025-02-27,Busan,Home,2,34417.0,0.05
ORD-002002,2025-02-19,Busan,Fashion,9,236959.0,0
ORD-002003,2025-02-24,Seoul,Food,9,285900.0,0.1
ORD-002004,2025-02-28,Incheon,Food,2,287628.0,0
ORD-002005,2025-04-10,Gwangju,Beauty,1,177169.0,0
