customer_id,gender,senior,tenure_months,monthly_charges,total_charges,contract,payment_method,num_services,churn
CUST-01496,Female,0,66,104.2,7314.55,Two year,Electronic check,7,1
CUST-01497,Female,0,21,88.93,1765.97,Month-to-month,Electronic check,7,1
CUST-01498,Male,0,0,94.3,0.0,Month-to-month,Credit card,3,1
CUST-01499,Female,0,65,63.99,4180.06,One year,Credit card,6,0
CUST-01500,Male,0,4,89.52,340.0,One year,Bank transfer,3,0
CUST-01501,Male,0,22,107.93,2519.35,Two year,Electronic check,3,0
CUST-01502,Female,1,8,22.66,183.68,Two year,Electronic check,6,0
CUST-01503,Female,1,17,44.53,,One year,Credit card,5,0
CUST-01504,Male,1,53,47.28,2516.53,Month-to-month,Credit card,1,0
CUST-01505,Female,0,72,93.31,6518.66,One year,Bank transfer,7,1
CUST-01506,Female,0,30,74.07,2325.35,Two year,Mailed check,4,0
CUST-01507,Female,0,1,34.74,35.19,One year,Bank transfer,6,0
CUST-01508,Male,0,58,93.34,5371.35,One year,Electronic check,8,0
CUST-01509,Female,1,11,35.08,356.6,One year,Credit card,7,0
CUST-01510,Male,0,72,104.41,8248.94,Month-to-month,Credit card,1,1
CUST-01511,Male,0,16,18.35,265.3,One year,Electronic check,3,0
CUST-01512,Male,1,0,27.77,0.0,Month-to-month,Mailed check,5,0
CUST-01513,Female,0,48,71.57,3372.37,Month-to-month,Mailed check,7,1
CUST-01514,Female,0,13,93.86,1130.6,Two year,Credit card,8,0
CUST-01515,Male,1,41,67.89,2770.97,Month-to-month,Mailed check,6,1
CUST-01516,Female,1,45,30.57,1323.92,Month-to-month,Bank transfer,2,0
CUST-01517,Male,1,15,50.55,,Two year,Bank transfer,2,1
CUST-01518,Male,1,12,82.95,1074.36,Month-to-month,Credit card,8,0
CUST-01519,Female,1,14,111.72,1666.22,Month-to-month,Mailed check,3,0
CUST-01520,Male,0,16,112.79,1645.66,One year,Bank transfer,8,0
CUST-01521,Female,0,6,65.3,378.67,Two year,Bank transfer,3,0
CUST-01522,Male,0,35,91.07,2926.52,Month-to-month,Bank transfer,1,0
CUST-01523,Female,0,21,21.22,487.85,One year,Credit card,2,0
CUST-01524,Male,0,39,110.27,3943.53,Month-to-month,Mailed check,4,1
CUST-01525,Female,0,6,31.95,192.75,Month-to-month,Mailed check,4,0
CUST-01526,Female,0,55,39.22,1967.27,Two year,Electronic check,5,0
CUST-01527,Male,0,27,70.71,1948.33,One year,Credit card,4,0
CUST-01528,Female,0,19,25.28,466.49,One year,Electronic check,1,0
CUST-01529,Female,0,24,88.38,2246.96,Month-to-month,Bank transfer,6,0
CUST-01530,Female,0,62,67.31,4218.83,Two year,Bank transfer,8,0
CUST-01531,Female,0,53,73.94,3618.4,Two year,Credit card,1,0
CUST-01532,Female,1,43,117.25,5077.94,One year,Electronic check,4,1
CUST-01533,Female,0,42,38.5,1487.14,Month-to-month,Mailed check,3,1
CUST-01534,Male,1,62,32.73,2003.9,One year,Credit card,1,0
CUST-01535,Female,1,5,110.44,498.97,One year,Mailed check,8,0
CUST-01536,Female,0,2,77.96,169.1,One year,Electronic check,2,1
CUST-01537,Female,0,63,91.54,5439.83,Month-to-month,Credit card,3,0
CUST-01538,Male,0,33,93.36,3032.19,Two year,Credit card,8,0
CUST-01539,Female,0,39,75.96,3089.9,Two year,Electronic check,5,0
CUST-01540,Male,0,45,41.52,2030.75,Month-to-month,Bank transfer,4,0
CUST-01541,Male,0,5,105.93,581.49,Month-to-month,Mailed check,7,0
CUST-01542,Female,0,9,86.16,850.19,Month-to-month,Mailed check,5,1
CUST-01543,Female,1,56,25.58,1441.39,Month-to-month,Mailed check,2,1
CUST-01544,Male,1,59,73.53,4732.59,One year,Electronic check,7,0
CUST-01545,Male,0,46,46.56,2122.5,Two year,Bank transfer,8,0
CUST-01546,Female,0,50,42.5,2215.03,One year,Bank transfer,4,0
CUST-01547,Male,0,43,59.29,2386.56,Month-to-month,Mailed check,6,0
CUST-01548,Male,1,56,61.68,3570.81,Two year,Credit card,7,0
CUST-01549,Female,0,32,107.82,3225.98,One year,Electronic check,7,0
CUST-01550,Male,0,51,79.52,3697.53,Month-to-month,Bank transfer,2,0
CUST-01551,Female,0,22,54.12,1122.39,Two year,Credit card,8,0
CUST-01552,Female,0,58,67.72,3766.06,Month-to-month,Electronic check,7,1
CUST-01553,Male,0,37,83.02,2906.57,Two year,Credit card,7,1
CUST-01554,Male,0,70,68.68,4661.25,Month-to-month,Mailed check,1,0
CUST-01555,Male,0,69,86.23,5667.08,One year,Credit card,2,0
CUST-01556,Male,0,56,22.53,1362.41,One year,Credit card,2,0
CUST-01557,Male,0,5,65.05,303.93,Month-to-month,Bank transfer,5,0
CUST-01558,Male,0,18,82.18,1374.29,Month-to-month,Mailed check,3,1
CUST-01559,Male,0,65,50.29,3294.67,Two year,Credit card,8,0
CUST-01560,Female,0,42,56.07,2334.34,Month-to-month,Mailed check,8,1
CUST-01561,Female,0,18,107.94,1957.05,Month-to-month,Credit card,1,0
CUST-01562,Male,0,10,19.82,190.64,One year,Mailed check,5,1
CUST-01563,Male,0,17,79.96,1275.84,Month-to-month,Mailed check,2,1
CUST-01564,Female,1,30,43.74,1239.06,Month-to-month,Credit card,8,1
CUST-01565,Male,1,19,24.18,456.32,Two year,Bank transfer,4,0
CUST-01566,Female,0,68,39.34,2417.27,One year,Credit card,3,0
CUST-01567,Female,0,53,69.89,3348.91,One year,Bank transfer,2,0
CUST-01568,Female,0,1,47.97,47.68,Two year,Mailed check,2,0
CUST-01569,Male,0,31,71.42,2281.23,Month-to-month,Electronic check,2,0
CUST-01570,Male,0,38,57.41,2145.46,One year,Mailed check,3,0
CUST-01571,Male,0,51,24.01,1149.96,One year,Electronic check,7,0
CUST-01572,Male,0,20,22.85,480.71,Two year,Credit card,1,0
CUST-01573,Female,0,56,92.82,5322.42,Month-to-month,Electronic check,1,0
CUST-01574,Female,1,65,99.44,6028.74,One year,Mailed check,6,0
CUST-01575,Female,0,12,56.14,662.53,Month-to-month,Credit card,5,0
CUST-01576,Male,1,39,62.86,2268.54,Two year,Credit card,7,0
CUST-01577,Female,0,42,25.91,1025.22,One year,Bank transfer,7,0
CUST-01578,Female,0,39,35.12,1439.63,Two year,Bank transfer,2,0
CUST-01579,Female,0,71,85.83,5980.92,One year,Credit card,6,0
CUST-01580,Female,0,63,90.61,5751.49,One year,Credit card,2,0
CUST-01581,Female,0,38,46.06,1911.27,Two year,Credit card,6,1
CUST-01582,Female,1,4,98.22,360.0,Two year,Mailed check,7,1
CUST-01583,Male,1,70,52.14,3611.88,One year,Electronic check,5,0
CUST-01584,Male,0,7,71.07,499.06,One year,Credit card,3,0
CUST-01585,Female,0,57,103.06,6229.82,One year,Credit card,5,0
CUST-01586,Female,0,52,84.43,4523.54,One year,Credit card,7,0
CUST-01587,Male,0,65,96.51,5829.65,One year,Electronic check,3,1
CUST-01588,Female,0,38,27.61,992.08,Two year,Bank transfer,3,0
CUST-01589,Male,0,52,19.89,1032.1,Month-to-month,Credit card,6,1
CUST-01590,Male,1,42,102.76,4600.15,One year,Electronic check,5,0
CUST-01591,Male,0,48,103.3,4756.83,Month-to-month,Electronic check,5,0
CUST-01592,Female,0,61,55.52,3244.6,Two year,Bank transfer,7,0
CUST-01593,Female,0,66,27.15,1905.07,Two year,Electronic check,6,0
CUST-01594,Female,0,22,30.51,676.24,One year,Mailed check,2,0
CUST-01595,Female,0,68,33.52,2260.8,Month-to-month,Bank transfer,1,0
CUST-01596,Female,0,69,56.88,3817.11,Month-to-month,Credit card,5,0
CUST-01597,Male,0,48,43.99,2139.95,Month-to-month,Mailed check,8,0
CUST-01598,Male,0,11,33.21,369.13,One year,Electronic check,1,1
CUST-01599,Female,0,48,36.79,1657.2,Month-to-month,Credit card,6,1
CUST-01600,Female,1,5,88.51,484.78,Month-to-month,Electronic check,5,0
CUST-01601,Female,1,1,76.69,69.48,Two year,Mailed check,6,0
CUST-01602,Female,0,6,57.93,352.05,Month-to-month,Bank transfer,3,0
CUST-01603,Male,0,69,28.6,2020.58,One year,Electronic check,1,0
CUST-01604,Female,0,65,119.1,8064.26,One year,Bank transfer,5,1
CUST-01605,Female,0,16,24.67,423.34,One year,Bank transfer,1,0
CUST-01606,Male,0,2,59.47,122.55,Two year,Credit card,6,1
CUST-01607,Male,1,29,100.28,3115.62,Two year,Mailed check,5,0
CUST-01608,Female,0,5,58.37,312.51,Two year,Mailed check,3,0
CUST-01609,Female,1,13,80.1,1116.3,Month-to-month,Bank transfer,6,1
CUST-01610,Male,1,36,31.46,1230.29,Two year,Bank transfer,4,1
CUST-01611,Female,0,8,49.96,408.91,One year,Credit card,2,0
CUST-01612,Male,1,8,87.16,721.37,One year,Electronic check,1,0
CUST-01613,Female,0,64,44.54,2894.21,Month-to-month,Electronic check,6,0
CUST-01614,Female,1,30,100.84,3247.53,Month-to-month,Electronic check,3,1
CUST-01615,Male,0,38,40.15,1574.73,Month-to-month,Mailed check,2,0
CUST-01616,Male,0,60,103.26,6671.39,One year,Mailed check,4,0
CUST-01617,Female,1,6,56.97,367.79,One year,Electronic check,8,0
CUST-01618,Male,0,1,63.43,57.56,One year,Mailed check,5,1
CUST-01619,Male,0,12,83.74,977.97,Month-to-month,Credit card,3,0
CUST-01620,Male,0,67,28.3,1823.35,Month-to-month,Credit card,7,0
CUST-01621,Female,0,54,115.37,6729.54,Month-to-month,Bank transfer,6,0
CUST-01622,Male,1,40,89.72,3757.23,Month-to-month,Electronic check,8,0
CUST-01623,Male,0,69,64.45,4319.78,One year,Credit card,2,0
CUST-01624,Female,0,40,30.89,1212.79,One year,Electronic check,8,0
CUST-01625,Female,0,51,84.33,4395.09,One year,Bank transfer,7,1
CUST-01626,Male,0,11,70.16,802.71,Month-to-month,Mailed check,2,0
CUST-01627,Male,0,65,43.86,2565.87,Month-to-month,Electronic check,1,0
CUST-01628,Female,0,41,73.47,3159.44,Two year,Mailed check,5,1
CUST-01629,Female,0,3,100.02,279.39,One year,Credit card,4,1
CUST-01630,Male,1,67,54.68,3774.41,Month-to-month,Credit card,3,1
CUST-01631,Female,0,61,36.17,2088.81,Month-to-month,Mailed check,6,1
CUST-01632,Female,0,19,41.57,741.09,One year,Credit card,2,1
CUST-01633,Female,0,17,52.69,955.59,One year,Electronic check,5,0
CUST-01634,Female,0,10,65.42,698.38,Month-to-month,Credit card,7,0
CUST-01635,Male,0,67,85.55,5644.48,Two year,Credit card,8,0
CUST-01636,Female,0,42,84.86,3641.05,Two year,Bank transfer,8,0
CUST-01637,Female,0,17,113.17,,One year,Mailed check,1,0
CUST-01638,Female,0,35,108.71,3997.23,Month-to-month,Credit card,2,1
CUST-01639,Female,0,33,58.33,2087.9,Month-to-month,Electronic check,8,1
CUST-01640,Male,0,59,115.15,,One year,Mailed check,8,1
CUST-01641,Male,0,25,116.36,2840.65,One year,Credit card,1,0
CUST-01642,Female,0,14,50.85,684.53,One year,Mailed check,1,0
CUST-01643,Female,1,5,55.24,295.21,One year,Bank transfer,3,0
CUST-01644,Male,0,50,82.82,4538.56,Two year,Credit card,6,0
CUST-01645,Female,0,41,90.89,3856.08,Two year,Bank transfer,3,0
CUST-01646,Male,0,71,50.03,3748.45,One year,Credit card,8,0
CUST-01647,Male,1,70,108.28,7508.43,Month-to-month,Electronic check,2,0
CUST-01648,Female,0,7,42.11,300.16,Two year,Credit card,7,0
CUST-01649,Male,1,36,60.78,1992.72,Month-to-month,Mailed check,5,1
CUST-01650,Female,0,52,53.61,3023.98,Month-to-month,Mailed check,7,0
CUST-01651,Male,0,62,21.26,1318.68,One year,Electronic check,7,0
CUST-01652,Male,1,28,47.43,1347.51,Two year,Mailed check,5,0
CUST-01653,Male,0,8,99.98,808.1,Month-to-month,Electronic check,8,0
CUST-01654,Male,1,60,19.48,1221.38,Two year,Credit card,7,0
CUST-01655,Male,0,5,66.83,309.6,Month-to-month,Mailed check,2,1
CUST-01656,Female,0,59,33.35,1970.8,One year,Bank transfer,5,0
CUST-01657,Male,0,16,48.7,840.89,One year,Electronic check,5,0
CUST-01658,Female,0,58,112.11,6288.85,One year,Mailed check,8,0
CUST-01659,Female,0,33,18.7,557.79,One year,Bank transfer,7,0
CUST-01660,Female,0,3,106.83,322.12,Two year,Mailed check,5,0
CUST-01661,Male,0,44,117.6,5635.83,Two year,Bank transfer,5,0
CUST-01662,Male,0,58,58.37,3447.73,Month-to-month,Mailed check,1,0
CUST-01663,Male,1,53,118.0,6138.0,Month-to-month,Mailed check,3,0
CUST-01664,Male,0,52,102.27,5050.23,One year,Electronic check,7,0
CUST-01665,Female,0,25,55.85,1363.34,Month-to-month,Credit card,8,0
CUST-01666,Female,0,59,52.21,3324.85,Month-to-month,Bank transfer,6,1
CUST-01667,Male,0,65,23.44,1662.97,One year,Bank transfer,8,0
CUST-01668,Male,0,9,118.54,962.56,Month-to-month,Bank transfer,4,0
CUST-01669,Male,1,52,74.48,3960.73,Two year,Credit card,4,0
CUST-01670,Female,0,72,112.84,7675.03,Month-to-month,Bank transfer,3,1
CUST-01671,Male,0,7,31.77,236.84,One year,Mailed check,3,0
CUST-01672,Male,1,17,88.86,1489.96,One year,Bank transfer,7,1
CUST-01673,Male,0,54,116.35,6517.95,Month-to-month,Electronic check,2,1
CUST-01674,Female,0,65,119.13,8025.68,One year,Electronic check,4,0
CUST-01675,Male,0,60,74.13,4729.2,One year,Mailed check,4,0
CUST-01676,Male,0,42,81.15,3157.39,One year,Electronic check,8,0
CUST-01677,Male,1,26,70.23,1668.09,Two year,Mailed check,2,0
CUST-01678,Female,1,17,118.48,2157.14,Two year,Electronic check,6,0
CUST-01679,Female,0,46,45.2,1973.78,Two year,Credit card,5,0
CUST-01680,Female,0,37,107.41,4183.8,One year,Bank transfer,1,0
CUST-01681,Female,0,46,102.24,5083.45,Two year,Credit card,1,0
CUST-01682,Female,0,35,117.79,4319.4,Two year,Mailed check,3,0
CUST-01683,Male,0,20,64.32,1187.56,Two year,Bank transfer,3,0
CUST-01684,Female,0,61,28.33,1564.13,Two year,Electronic check,7,0
CUST-01685,Female,1,20,77.47,1617.5,Two year,Mailed check,1,1
CUST-01686,Male,1,23,23.51,,One year,Electronic check,7,0
CUST-01687,Female,0,62,51.12,2924.8,Month-to-month,Credit card,1,1
CUST-01688,Male,0,24,115.64,2965.32,Month-to-month,Mailed check,8,1
CUST-01689,Male,1,30,95.66,2996.59,Month-to-month,Mailed check,4,0
CUST-01690,Female,0,71,30.85,2087.61,Two year,Mailed check,4,0
CUST-01691,Male,0,8,42.4,323.17,Month-to-month,Electronic check,8,0
CUST-01692,Female,1,2,48.05,94.72,Month-to-month,Mailed check,1,0
CUST-01693,Female,1,55,93.06,5224.64,Two year,Bank transfer,8,1
CUST-01694,Male,0,30,47.84,1509.13,Month-to-month,Credit card,8,0
CUST-01695,Female,0,35,108.6,3852.58,One year,Bank transfer,8,0
CUST-01696,Female,1,54,50.51,2780.55,Month-to-month,Electronic check,8,1
CUST-01697,Female,0,72,91.92,6725.44,One year,Credit card,6,1
CUST-01698,Female,1,25,96.64,2512.96,Two year,Electronic check,7,0
CUST-01699,Female,1,22,108.75,2189.08,Two year,Mailed check,8,0
CUST-01700,Female,0,53,92.06,5266.41,One year,Mailed check,2,1
CUST-01701,Male,0,7,79.79,526.44,Month-to-month,Electronic check,1,1
CUST-01702,Female,0,65,48.49,3009.05,Two year,Bank transfer,5,0
CUST-01703,Female,0,49,51.54,2757.02,Two year,Credit card,4,0
CUST-01704,Female,0,32,90.66,2635.98,Month-to-month,Mailed check,2,1
CUST-01705,Male,0,26,108.47,2957.38,Two year,Bank transfer,3,0
CUST-01706,Male,0,33,37.72,1173.8,Two year,Electronic check,7,0
CUST-01707,Female,1,38,21.89,786.34,One year,Electronic check,1,0
CUST-01708,Female,1,32,42.71,1444.31,One year,Electronic check,6,0
CUST-01709,Male,1,16,94.77,1400.0,One year,Credit card,6,1
CUST-01710,Male,1,32,98.21,2900.68,Two year,Mailed check,7,1
CUST-01711,Male,0,45,76.76,3416.63,Two year,Electronic check,8,0
CUST-01712,Male,0,17,44.41,702.15,Two year,Electronic check,5,0
CUST-01713,Female,1,36,45.24,,Two year,Bank transfer,3,0
CUST-01714,Female,1,72,76.8,6049.13,Two year,Bank transfer,3,0
CUST-01715,Female,0,5,51.22,265.16,Month-to-month,Electronic check,1,1
CUST-01716,Female,0,60,84.8,5110.08,Two year,Electronic check,1,1
CUST-01717,Male,0,17,51.49,845.7,Two year,Bank transfer,4,0
CUST-01718,Female,0,6,64.6,382.66,Two year,Electronic check,5,1
CUST-01719,Male,0,48,61.73,2849.22,Month-to-month,Mailed check,8,0
CUST-01720,Male,0,67,18.17,1188.18,Two year,Electronic check,2,0
CUST-01721,Female,0,10,72.87,780.7,Month-to-month,Bank transfer,8,1
CUST-01722,Male,0,43,31.21,1452.04,One year,Electronic check,3,0
CUST-01723,Male,0,19,64.82,1348.04,One year,Mailed check,5,0
CUST-01724,Male,0,57,23.91,1343.89,Two year,Bank transfer,6,0
CUST-01725,Female,0,71,81.92,5783.68,Two year,Mailed check,1,0
CUST-01726,Female,0,11,87.02,1026.55,Two year,Bank transfer,3,0
CUST-01727,Female,1,46,119.38,4963.36,Two year,Mailed check,4,0
CUST-01728,Female,0,65,20.68,1401.74,Month-to-month,Credit card,2,1
CUST-01729,Male,0,10,72.09,664.44,Month-to-month,Bank transfer,4,0
CUST-01730,Male,0,53,44.69,2249.3,One year,Electronic check,6,0
CUST-01731,Male,1,54,24.07,1304.14,Two year,Bank transfer,6,0
CUST-01732,Male,0,36,65.22,2488.91,Two year,Mailed check,2,0
CUST-01733,Female,0,6,32.14,185.83,One year,Credit card,4,0
CUST-01734,Male,0,57,91.42,4708.64,Two year,Electronic check,6,0
CUST-01735,Female,0,57,71.77,3756.99,One year,Electronic check,3,0
CUST-01736,Male,0,57,95.99,5644.77,Month-to-month,Mailed check,4,1
CUST-01737,Female,1,69,55.7,4103.73,One year,Mailed check,7,0
CUST-01738,Female,0,59,23.56,1305.95,Month-to-month,Credit card,6,0
CUST-01739,Male,0,59,61.44,3890.66,Month-to-month,Electronic check,3,1
CUST-01740,Female,0,71,79.84,5365.21,Month-to-month,Credit card,1,0
CUST-01741,Female,0,59,32.33,1889.78,Two year,Credit card,4,1
CUST-01742,Male,1,22,87.84,1929.29,Two year,Credit card,6,0
CUST-01743,Female,1,31,28.99,843.2,Month-to-month,Mailed check,4,0
CUST-01744,Female,1,61,92.05,5673.11,One year,Electronic check,2,1
CUST-01745,Male,0,39,41.9,1692.07,One year,Bank transfer,1,0
CUST-01746,Female,0,11,114.67,1370.92,Month-to-month,Credit card,6,1
CUST-01747,Male,1,38,96.77,3739.45,One year,Credit card,1,0
CUST-01748,Male,0,44,28.71,1140.0,One year,Electronic check,8,0
CUST-01749,Male,1,50,80.0,4204.48,Two year,Mailed check,7,0
CUST-01750,Female,0,45,105.96,4514.24,Two year,Bank transfer,4,0
CUST-01751,Female,0,26,53.62,1522.03,Two year,Mailed check,2,1
CUST-01752,Female,0,17,41.87,715.85,Month-to-month,Electronic check,8,1
CUST-01753,Male,0,11,75.24,825.45,Month-to-month,Electronic check,7,0
CUST-01754,Female,1,67,62.37,4502.12,Month-to-month,Mailed check,7,0
CUST-01755,Male,0,69,54.73,3834.92,Two year,Bank transfer,8,0
CUST-01756,Male,0,12,20.94,232.56,Month-to-month,Mailed check,4,1
CUST-01757,Female,0,56,112.28,6121.65,One year,Mailed check,5,1
CUST-01758,Male,0,47,72.0,3199.7,Month-to-month,Bank transfer,5,0
CUST-01759,Female,1,32,19.16,608.87,Month-to-month,Bank transfer,4,0
CUST-01760,Male,0,26,26.95,750.09,Two year,Credit card,2,1
CUST-01761,Male,0,22,108.22,2565.58,Two year,Electronic check,8,1
CUST-01762,Female,0,56,34.94,2132.76,Month-to-month,Credit card,3,1
CUST-01763,Female,1,42,103.93,4550.9,Month-to-month,Electronic check,2,1
CUST-01764,Male,1,36,50.39,1688.33,Two year,Bank transfer,7,0
CUST-01765,Male,1,4,47.97,182.22,Two year,Mailed check,7,0
CUST-01766,Male,1,56,52.06,2971.04,Two year,Credit card,6,0
CUST-01767,Male,0,72,67.26,4434.51,Two year,Bank transfer,2,0
CUST-01768,Female,0,28,76.72,2260.38,Two year,Credit card,3,1
CUST-01769,Female,0,26,77.52,1854.29,Two year,Mailed check,4,1
CUST-01770,Male,0,17,116.75,2057.87,Month-to-month,Mailed check,8,0
CUST-01771,Male,0,34,27.83,914.49,Two year,Bank transfer,7,0
CUST-01772,Male,1,27,83.08,2357.14,One year,Bank transfer,6,0
CUST-01773,Male,0,34,73.96,2434.29,One year,Credit card,4,0
CUST-01774,Female,0,18,91.88,1666.57,Two year,Credit card,5,0
CUST-01775,Female,0,38,78.25,2932.31,Two year,Mailed check,7,0
CUST-01776,Female,0,0,81.15,0.0,One year,Mailed check,2,1
CUST-01777,Female,1,16,64.99,966.59,Month-to-month,Electronic check,4,0
CUST-01778,Female,1,46,52.79,2593.49,One year,Credit card,6,1
CUST-01779,Male,0,41,58.83,2354.9,One year,Bank transfer,3,0
CUST-01780,Female,0,32,87.31,2853.69,One year,Mailed check,6,0
CUST-01781,Female,0,51,111.78,5553.02,One year,Mailed check,6,0
CUST-01782,Female,1,24,117.55,2881.33,One year,Electronic check,6,0
CUST-01783,Male,1,58,108.74,5848.01,Two year,Bank transfer,6,0
CUST-01784,Female,0,22,52.63,1235.45,One year,Mailed check,8,0
CUST-01785,Female,0,27,113.12,3354.14,Two year,Mailed check,3,0
CUST-01786,Female,0,32,93.35,3075.49,One year,Electronic check,6,0
CUST-01787,Female,0,53,67.3,3478.35,Two year,Mailed check,2,0
CUST-01788,Female,0,1,55.58,51.88,Month-to-month,Mailed check,8,1
CUST-01789,Male,1,52,59.4,3006.19,One year,Credit card,2,0
CUST-01790,Male,0,12,63.91,802.02,Month-to-month,Credit card,5,0
CUST-01791,Female,0,4,48.06,185.59,Month-to-month,Credit card,1,0
CUST-01792,Male,0,1,44.02,43.94,One year,Mailed check,3,0
CUST-01793,Female,0,44,31.3,1488.4,Month-to-month,Credit card,4,0
CUST-01794,Female,1,45,117.58,5114.89,Month-to-month,Bank transfer,7,1
CUST-01795,Male,1,46,101.13,4963.31,One year,Credit card,7,0
CUST-01796,Male,1,49,40.01,1989.78,Two year,Credit card,6,0
CUST-01797,Male,0,56,98.28,5667.59,One year,Electronic check,4,0
CUST-01798,Female,0,39,45.13,1804.75,One year,Credit card,7,0
CUST-01799,Male,0,57,78.18,4324.98,One year,Electronic check,2,0
CUST-01800,Female,0,9,55.33,474.59,Month-to-month,Mailed check,1,0
CUST-01801,Male,0,33,119.8,3814.86,Month-to-month,Electronic check,3,0
CUST-01802,Female,0,34,44.17,1519.25,Month-to-month,Bank transfer,8,0
CUST-01803,Female,0,8,63.04,526.02,Two year,Mailed check,1,0
CUST-01804,Female,0,10,90.24,912.16,Two year,Mailed check,1,1
CUST-01805,Female,0,24,87.24,1983.76,Two year,Credit card,2,0
CUST-01806,Female,1,55,26.11,1327.05,Month-to-month,Mailed check,1,0
CUST-01807,Female,0,51,34.25,1770.09,Two year,Mailed check,4,0
CUST-01808,Male,0,67,42.56,3080.97,Two year,Electronic check,5,0
CUST-01809,Female,0,7,106.84,734.92,Two year,Electronic check,2,1
CUST-01810,Female,0,57,108.71,5764.03,Two year,Credit card,4,0
